Country,Indicator,Attribute,Value
France,RD&D per thousand units of GDP ,1977,..
France,RD&D per thousand units of GDP ,1978,..
France,RD&D per thousand units of GDP ,1979,..
France,RD&D per thousand units of GDP ,1980,..
France,RD&D per thousand units of GDP ,1981,..
France,RD&D per thousand units of GDP ,1982,..
France,RD&D per thousand units of GDP ,1983,..
France,RD&D per thousand units of GDP ,1984,..
France,RD&D per thousand units of GDP ,1985,0.819
France,RD&D per thousand units of GDP ,1986,0.696
France,RD&D per thousand units of GDP ,1987,0.634
France,RD&D per thousand units of GDP ,1988,0.54
France,RD&D per thousand units of GDP ,1989,0.477
France,RD&D per thousand units of GDP ,1990,0.437
France,RD&D per thousand units of GDP ,1991,0.427
France,RD&D per thousand units of GDP ,1992,0.393
France,RD&D per thousand units of GDP ,1993,0.393
France,RD&D per thousand units of GDP ,1994,0.359
France,RD&D per thousand units of GDP ,1995,0.412
France,RD&D per thousand units of GDP ,1996,0.386
France,RD&D per thousand units of GDP ,1997,0.378
France,RD&D per thousand units of GDP ,1998,0.39
France,RD&D per thousand units of GDP ,1999,0.441
France,RD&D per thousand units of GDP ,2000,0.397
France,RD&D per thousand units of GDP ,2001,0.287
France,RD&D per thousand units of GDP ,2002,0.534
France,RD&D per thousand units of GDP ,2003,0.528
France,RD&D per thousand units of GDP ,2004,0.494
France,RD&D per thousand units of GDP ,2005,0.489
France,RD&D per thousand units of GDP ,2006,0.475
France,RD&D per thousand units of GDP ,2007,0.486
France,RD&D per thousand units of GDP ,2008,0.521
France,RD&D per thousand units of GDP ,2009,0.592
France,RD&D per thousand units of GDP ,2010,0.559
France,RD&D per thousand units of GDP ,2011,0.607
France,RD&D per thousand units of GDP ,2012,0.603
France,RD&D per thousand units of GDP ,2013,0.6
France,RD&D per thousand units of GDP ,2014,0.569
France,RD&D per thousand units of GDP ,2015,0.548
France,RD&D per thousand units of GDP ,2016,0.499
France,RD&D per thousand units of GDP ,2017,0.491
France,RD&D per thousand units of GDP ,2018,0.498
France,RD&D per thousand units of GDP ,2019,0.51
France,RD&D per thousand units of GDP ,2020 Estimated,..
Germany,Nominal GDP NC (millions) ,1974,589194.804
Germany,Nominal GDP NC (millions) ,1975,616773.892
Germany,Nominal GDP NC (millions) ,1976,669671.826
Germany,Nominal GDP NC (millions) ,1977,713666.811
Germany,Nominal GDP NC (millions) ,1978,760541.83
Germany,Nominal GDP NC (millions) ,1979,825180.332
Germany,Nominal GDP NC (millions) ,1980,883760.555
Germany,Nominal GDP NC (millions) ,1981,925526.709
Germany,Nominal GDP NC (millions) ,1982,963851.616
Germany,Nominal GDP NC (millions) ,1983,1006296.92
Germany,Nominal GDP NC (millions) ,1984,1055749.072
Germany,Nominal GDP NC (millions) ,1985,1101861.068
Germany,Nominal GDP NC (millions) ,1986,1161940.497
Germany,Nominal GDP NC (millions) ,1987,1193123.427
Germany,Nominal GDP NC (millions) ,1988,1258589.504
Germany,Nominal GDP NC (millions) ,1989,1345736.799
Germany,Nominal GDP NC (millions) ,1990,1462896.666
Germany,Nominal GDP NC (millions) ,1991,1586438.425
Germany,Nominal GDP NC (millions) ,1992,1702882.392
Germany,Nominal GDP NC (millions) ,1993,1751189.686
Germany,Nominal GDP NC (millions) ,1994,1829763.726
Germany,Nominal GDP NC (millions) ,1995,1895271.202
Germany,Nominal GDP NC (millions) ,1996,1922278.995
Germany,Nominal GDP NC (millions) ,1997,1961507.749
Germany,Nominal GDP NC (millions) ,1998,2015634.695
Germany,Nominal GDP NC (millions) ,1999,2058641.607
Germany,Nominal GDP NC (millions) ,2000,2108377.425
Germany,Nominal GDP NC (millions) ,2001,2172413.716
Germany,Nominal GDP NC (millions) ,2002,2199233.728
Germany,Nominal GDP NC (millions) ,2003,2212164.661
Germany,Nominal GDP NC (millions) ,2004,2261609.588
Germany,Nominal GDP NC (millions) ,2005,2288656.432
Germany,Nominal GDP NC (millions) ,2006,2384175.5
Germany,Nominal GDP NC (millions) ,2007,2500033.734
Germany,Nominal GDP NC (millions) ,2008,2546693.493
Germany,Nominal GDP NC (millions) ,2009,2444433.48
Germany,Nominal GDP NC (millions) ,2010,2563306.938
Germany,Nominal GDP NC (millions) ,2011,2692845.813
Germany,Nominal GDP NC (millions) ,2012,2744778.96
Germany,Nominal GDP NC (millions) ,2013,2812217.432
Germany,Nominal GDP NC (millions) ,2014,2928024.49
Germany,Nominal GDP NC (millions) ,2015,3026180
Germany,Nominal GDP NC (millions) ,2016,3133881.632
Germany,Nominal GDP NC (millions) ,2017,3259862.32
Germany,Nominal GDP NC (millions) ,2018,3355841.952
Germany,Nominal GDP NC (millions) ,2019,3448824.621
Germany,Nominal GDP NC (millions) ,2020 Estimated,3332209.496
Germany,Energy Technology RD&D Budget NC(millions),1974,482.302
Germany,Energy Technology RD&D Budget NC(millions),1975,610.278
Germany,Energy Technology RD&D Budget NC(millions),1976,609.664
Germany,Energy Technology RD&D Budget NC(millions),1977,715.297
Germany,Energy Technology RD&D Budget NC(millions),1978,799.149
Germany,Energy Technology RD&D Budget NC(millions),1979,906.469
Germany,Energy Technology RD&D Budget NC(millions),1980,966.342
Germany,Energy Technology RD&D Budget NC(millions),1981,1073.355
Germany,Energy Technology RD&D Budget NC(millions),1982,1424.408
Germany,Energy Technology RD&D Budget NC(millions),1983,894.403
Germany,Energy Technology RD&D Budget NC(millions),1984,893.892
Germany,Energy Technology RD&D Budget NC(millions),1985,868.327
Germany,Energy Technology RD&D Budget NC(millions),1986,655.936
Germany,Energy Technology RD&D Budget NC(millions),1987,514.053
Germany,Energy Technology RD&D Budget NC(millions),1988,461.032
Germany,Energy Technology RD&D Budget NC(millions),1989,408.573
Germany,Energy Technology RD&D Budget NC(millions),1990,437.666
Germany,Energy Technology RD&D Budget NC(millions),1991,441.245
Germany,Energy Technology RD&D Budget NC(millions),1992,363.068
Germany,Energy Technology RD&D Budget NC(millions),1993,366.034
Germany,Energy Technology RD&D Budget NC(millions),1994,300.016
Germany,Energy Technology RD&D Budget NC(millions),1995,262.175
Germany,Energy Technology RD&D Budget NC(millions),1996,284.994
Germany,Energy Technology RD&D Budget NC(millions),1997,259.225
Germany,Energy Technology RD&D Budget NC(millions),1998,280.086
Germany,Energy Technology RD&D Budget NC(millions),1999,187.687
Germany,Energy Technology RD&D Budget NC(millions),2000,268.582
Germany,Energy Technology RD&D Budget NC(millions),2001,292.5
Germany,Energy Technology RD&D Budget NC(millions),2002,264.5
Germany,Energy Technology RD&D Budget NC(millions),2003,377.6
Germany,Energy Technology RD&D Budget NC(millions),2004,369.614
Germany,Energy Technology RD&D Budget NC(millions),2005,391.796
Germany,Energy Technology RD&D Budget NC(millions),2006,395.68
Germany,Energy Technology RD&D Budget NC(millions),2007,414.414
Germany,Energy Technology RD&D Budget NC(millions),2008,477.244
Germany,Energy Technology RD&D Budget NC(millions),2009,596.977
Germany,Energy Technology RD&D Budget NC(millions),2010,618.536
Germany,Energy Technology RD&D Budget NC(millions),2011,714.261
Germany,Energy Technology RD&D Budget NC(millions),2012,705.655
Germany,Energy Technology RD&D Budget NC(millions),2013,808.461
Germany,Energy Technology RD&D Budget NC(millions),2014,847.39
Germany,Energy Technology RD&D Budget NC(millions),2015,908.855
Germany,Energy Technology RD&D Budget NC(millions),2016,934.12
Germany,Energy Technology RD&D Budget NC(millions),2017,1067.28
Germany,Energy Technology RD&D Budget NC(millions),2018,1055.561
Germany,Energy Technology RD&D Budget NC(millions),2019,1169.035
Germany,Energy Technology RD&D Budget NC(millions),2020 Estimated,1216.531
Germany,RD&D per thousand units of GDP,1974,0.819
Germany,RD&D per thousand units of GDP,1975,0.989
Germany,RD&D per thousand units of GDP,1976,0.91
Germany,RD&D per thousand units of GDP,1977,1.002
Germany,RD&D per thousand units of GDP,1978,1.051
Germany,RD&D per thousand units of GDP,1979,1.099
Germany,RD&D per thousand units of GDP,1980,1.093
Germany,RD&D per thousand units of GDP,1981,1.16
Germany,RD&D per thousand units of GDP,1982,1.478
Germany,RD&D per thousand units of GDP,1983,0.889
Germany,RD&D per thousand units of GDP,1984,0.847
Germany,RD&D per thousand units of GDP,1985,0.788
Germany,RD&D per thousand units of GDP,1986,0.565
Germany,RD&D per thousand units of GDP,1987,0.431
Germany,RD&D per thousand units of GDP,1988,0.366
Germany,RD&D per thousand units of GDP,1989,0.304
Germany,RD&D per thousand units of GDP,1990,0.299
Germany,RD&D per thousand units of GDP,1991,0.278
Germany,RD&D per thousand units of GDP,1992,0.213
Germany,RD&D per thousand units of GDP,1993,0.209
Germany,RD&D per thousand units of GDP,1994,0.164
Germany,RD&D per thousand units of GDP,1995,0.138
Germany,RD&D per thousand units of GDP,1996,0.148
Germany,RD&D per thousand units of GDP,1997,0.132
Germany,RD&D per thousand units of GDP,1998,0.139
Germany,RD&D per thousand units of GDP,1999,0.091
Germany,RD&D per thousand units of GDP,2000,0.127
Germany,RD&D per thousand units of GDP,2001,0.135
Germany,RD&D per thousand units of GDP,2002,0.12
Germany,RD&D per thousand units of GDP,2003,0.171
Germany,RD&D per thousand units of GDP,2004,0.163
Germany,RD&D per thousand units of GDP,2005,0.171
Germany,RD&D per thousand units of GDP,2006,0.166
Germany,RD&D per thousand units of GDP,2007,0.166
Germany,RD&D per thousand units of GDP,2008,0.187
Germany,RD&D per thousand units of GDP,2009,0.244
Germany,RD&D per thousand units of GDP,2010,0.241
Germany,RD&D per thousand units of GDP,2011,0.265
Germany,RD&D per thousand units of GDP,2012,0.257
Germany,RD&D per thousand units of GDP,2013,0.287
Germany,RD&D per thousand units of GDP,2014,0.289
Germany,RD&D per thousand units of GDP,2015,0.3
Germany,RD&D per thousand units of GDP,2016,0.298
Germany,RD&D per thousand units of GDP,2017,0.327
Germany,RD&D per thousand units of GDP,2018,0.315
Germany,RD&D per thousand units of GDP,2019,0.339
Germany,RD&D per thousand units of GDP,2020 Estimated,0.365
Greece,Nominal GDP NC (millions),1974,2248.642
Greece,Nominal GDP NC (millions),1975,2717.95
Greece,Nominal GDP NC (millions),1976,3368.872
Greece,Nominal GDP NC (millions),1977,3946.272
Greece,Nominal GDP NC (millions),1978,4745.25
Greece,Nominal GDP NC (millions),1979,5960.7
Greece,Nominal GDP NC (millions),1980,7067.921
Greece,Nominal GDP NC (millions),1981,8533.525
Greece,Nominal GDP NC (millions),1982,10643.436
Greece,Nominal GDP NC (millions),1983,12711.303
Greece,Nominal GDP NC (millions),1984,15848.459
Greece,Nominal GDP NC (millions),1985,19334.304
Greece,Nominal GDP NC (millions),1986,23213.292
Greece,Nominal GDP NC (millions),1987,26118.576
Greece,Nominal GDP NC (millions),1988,31778.439
Greece,Nominal GDP NC (millions),1989,37698.144
Greece,Nominal GDP NC (millions),1990,45551.924
Greece,Nominal GDP NC (millions),1991,56239.186
Greece,Nominal GDP NC (millions),1992,65083.506
Greece,Nominal GDP NC (millions),1993,73232.764
Greece,Nominal GDP NC (millions),1994,83029.842
Greece,Nominal GDP NC (millions),1995,93129.412
Greece,Nominal GDP NC (millions),1996,102983.248
Greece,Nominal GDP NC (millions),1997,114785.137
Greece,Nominal GDP NC (millions),1998,125193.582
Greece,Nominal GDP NC (millions),1999,133761.015
Greece,Nominal GDP NC (millions),2000,141184.785
Greece,Nominal GDP NC (millions),2001,152126.448
Greece,Nominal GDP NC (millions),2002,163403.685
Greece,Nominal GDP NC (millions),2003,178904.94
Greece,Nominal GDP NC (millions),2004,193641.502
Greece,Nominal GDP NC (millions),2005,199199.502
Greece,Nominal GDP NC (millions),2006,217892.71
Greece,Nominal GDP NC (millions),2007,232702.03
Greece,Nominal GDP NC (millions),2008,241964.14
Greece,Nominal GDP NC (millions),2009,237507.894
Greece,Nominal GDP NC (millions),2010,224062.972
Greece,Nominal GDP NC (millions),2011,203264.996
Greece,Nominal GDP NC (millions),2012,188327.209
Greece,Nominal GDP NC (millions),2013,179652.099
Greece,Nominal GDP NC (millions),2014,177369.517
Greece,Nominal GDP NC (millions),2015,176110
Greece,Nominal GDP NC (millions),2016,174196.512
Greece,Nominal GDP NC (millions),2017,177137.016
Greece,Nominal GDP NC (millions),2018,179718.223
Greece,Nominal GDP NC (millions),2019,183422.394
Greece,Nominal GDP NC (millions),2020 Estimated,165767.592
Greece,Energy Technology RD&D Budget NC(millions) ,1974,..
Greece,Energy Technology RD&D Budget NC(millions) ,1975,..
Greece,Energy Technology RD&D Budget NC(millions) ,1976,..
Greece,Energy Technology RD&D Budget NC(millions) ,1977,0.093
Greece,Energy Technology RD&D Budget NC(millions) ,1978,0.248
Greece,Energy Technology RD&D Budget NC(millions) ,1979,0.588
Greece,Energy Technology RD&D Budget NC(millions) ,1980,4.948
Greece,Energy Technology RD&D Budget NC(millions) ,1981,4.972
Greece,Energy Technology RD&D Budget NC(millions) ,1982,1.426
Greece,Energy Technology RD&D Budget NC(millions) ,1983,1.587
Greece,Energy Technology RD&D Budget NC(millions) ,1984,2.399
Greece,Energy Technology RD&D Budget NC(millions) ,1985,3.771
Greece,Energy Technology RD&D Budget NC(millions) ,1986,4.001
Greece,Energy Technology RD&D Budget NC(millions) ,1987,3.477
Greece,Energy Technology RD&D Budget NC(millions) ,1988,6.871
Greece,Energy Technology RD&D Budget NC(millions) ,1989,4.538
Greece,Energy Technology RD&D Budget NC(millions) ,1990,4.364
Greece,Energy Technology RD&D Budget NC(millions) ,1991,4.628
Greece,Energy Technology RD&D Budget NC(millions) ,1992,3.545
Greece,Energy Technology RD&D Budget NC(millions) ,1993,3.302
Greece,Energy Technology RD&D Budget NC(millions) ,1994,3.342
Greece,Energy Technology RD&D Budget NC(millions) ,1995,6.139
Greece,Energy Technology RD&D Budget NC(millions) ,1996,7.514
Greece,Energy Technology RD&D Budget NC(millions) ,1997,14.273
Greece,Energy Technology RD&D Budget NC(millions) ,1998,..
Greece,Energy Technology RD&D Budget NC(millions) ,1999,..
Greece,Energy Technology RD&D Budget NC(millions) ,2000,5.706
Greece,Energy Technology RD&D Budget NC(millions) ,2001,6.955
Greece,Energy Technology RD&D Budget NC(millions) ,2002,8.845
Greece,Energy Technology RD&D Budget NC(millions) ,2003,..
Greece,Energy Technology RD&D Budget NC(millions) ,2004,..
Greece,Energy Technology RD&D Budget NC(millions) ,2005,13.31
Greece,Energy Technology RD&D Budget NC(millions) ,2006,14.2
Greece,Energy Technology RD&D Budget NC(millions) ,2007,14.597
Greece,Energy Technology RD&D Budget NC(millions) ,2008,16.25
Greece,Energy Technology RD&D Budget NC(millions) ,2009,15.77
Greece,Energy Technology RD&D Budget NC(millions) ,2010,7.329
Greece,Energy Technology RD&D Budget NC(millions) ,2011,6.336
Greece,Energy Technology RD&D Budget NC(millions) ,2012,..
Greece,Energy Technology RD&D Budget NC(millions) ,2013,..
Greece,Energy Technology RD&D Budget NC(millions) ,2014,..
Greece,Energy Technology RD&D Budget NC(millions) ,2015,..
Greece,Energy Technology RD&D Budget NC(millions) ,2016,..
Greece,Energy Technology RD&D Budget NC(millions) ,2017,..
Greece,Energy Technology RD&D Budget NC(millions) ,2018,..
Greece,Energy Technology RD&D Budget NC(millions) ,2019,..
Greece,Energy Technology RD&D Budget NC(millions) ,2020 Estimated,..
Greece,RD&D per thousand units of GDP ,1974,..
Greece,RD&D per thousand units of GDP ,1975,..
Greece,RD&D per thousand units of GDP ,1976,..
Greece,RD&D per thousand units of GDP ,1977,0.024
Greece,RD&D per thousand units of GDP ,1978,0.052
Greece,RD&D per thousand units of GDP ,1979,0.099
Greece,RD&D per thousand units of GDP ,1980,0.7
Greece,RD&D per thousand units of GDP ,1981,0.583
Greece,RD&D per thousand units of GDP ,1982,0.134
Greece,RD&D per thousand units of GDP ,1983,0.125
Greece,RD&D per thousand units of GDP ,1984,0.151
Greece,RD&D per thousand units of GDP ,1985,0.195
Greece,RD&D per thousand units of GDP ,1986,0.172
Greece,RD&D per thousand units of GDP ,1987,0.133
Greece,RD&D per thousand units of GDP ,1988,0.216
Greece,RD&D per thousand units of GDP ,1989,0.12
Greece,RD&D per thousand units of GDP ,1990,0.096
Greece,RD&D per thousand units of GDP ,1991,0.082
Greece,RD&D per thousand units of GDP ,1992,0.054
Greece,RD&D per thousand units of GDP ,1993,0.045
Greece,RD&D per thousand units of GDP ,1994,0.04
Greece,RD&D per thousand units of GDP ,1995,0.066
Greece,RD&D per thousand units of GDP ,1996,0.073
Greece,RD&D per thousand units of GDP ,1997,0.124
Greece,RD&D per thousand units of GDP ,1998,..
Greece,RD&D per thousand units of GDP ,1999,..
Greece,RD&D per thousand units of GDP ,2000,0.04
Greece,RD&D per thousand units of GDP ,2001,0.046
Greece,RD&D per thousand units of GDP ,2002,0.054
Greece,RD&D per thousand units of GDP ,2003,..
Greece,RD&D per thousand units of GDP ,2004,..
Greece,RD&D per thousand units of GDP ,2005,0.067
Greece,RD&D per thousand units of GDP ,2006,0.065
Greece,RD&D per thousand units of GDP ,2007,0.063
Greece,RD&D per thousand units of GDP ,2008,0.067
Greece,RD&D per thousand units of GDP ,2009,0.066
Greece,RD&D per thousand units of GDP ,2010,0.033
Greece,RD&D per thousand units of GDP ,2011,0.031
Greece,RD&D per thousand units of GDP ,2012,..
Greece,RD&D per thousand units of GDP ,2013,..
Greece,RD&D per thousand units of GDP ,2014,..
Greece,RD&D per thousand units of GDP ,2015,..
Greece,RD&D per thousand units of GDP ,2016,..
Greece,RD&D per thousand units of GDP ,2017,..
Greece,RD&D per thousand units of GDP ,2018,..
Greece,RD&D per thousand units of GDP ,2019,..
Greece,RD&D per thousand units of GDP ,2020 Estimated,..
