,Country,Currency_type,Sectors,Year,Amount
13935,Denmark,USD (2020 prices and exchange rates),Renewables,1989,16.866
13936,Denmark,USD (2020 prices and exchange rates),Renewables,1990,13.55
13937,Denmark,USD (2020 prices and exchange rates),Renewables,1991,27.382
13938,Denmark,USD (2020 prices and exchange rates),Renewables,1992,29.371
13939,Denmark,USD (2020 prices and exchange rates),Renewables,1993,31.626
13940,Denmark,USD (2020 prices and exchange rates),Renewables,1994,27.56
13941,Denmark,USD (2020 prices and exchange rates),Renewables,1995,25.847
13942,Denmark,USD (2020 prices and exchange rates),Renewables,1996,20.954
13943,Denmark,USD (2020 prices and exchange rates),Renewables,1997,27.044
13944,Denmark,USD (2020 prices and exchange rates),Renewables,1998,29.668
13945,Denmark,USD (2020 prices and exchange rates),Renewables,1999,25.689
13946,Denmark,USD (2020 prices and exchange rates),Renewables,2000,25.901
13947,Denmark,USD (2020 prices and exchange rates),Renewables,2001,28.983
13948,Denmark,USD (2020 prices and exchange rates),Renewables,2002,14.741
13949,Denmark,USD (2020 prices and exchange rates),Renewables,2003,14.632
13950,Denmark,USD (2020 prices and exchange rates),Renewables,2004,34.03
13951,Denmark,USD (2020 prices and exchange rates),Renewables,2005,39.081
13952,Denmark,USD (2020 prices and exchange rates),Renewables,2006,41.657
13953,Denmark,USD (2020 prices and exchange rates),Renewables,2007,53.362
13954,Denmark,USD (2020 prices and exchange rates),Renewables,2008,59.241
13955,Denmark,USD (2020 prices and exchange rates),Renewables,2009,70.506
13956,Denmark,USD (2020 prices and exchange rates),Renewables,2010,103.283
13957,Denmark,USD (2020 prices and exchange rates),Renewables,2011,96.155
13958,Denmark,USD (2020 prices and exchange rates),Renewables,2012,78.812
13959,Denmark,USD (2020 prices and exchange rates),Renewables,2013,100.764
13960,Denmark,USD (2020 prices and exchange rates),Renewables,2014,67.61
13961,Denmark,USD (2020 prices and exchange rates),Renewables,2015,84.287
13962,Denmark,USD (2020 prices and exchange rates),Renewables,2016,55.336
13963,Denmark,USD (2020 prices and exchange rates),Renewables,2017,33.808
13964,Denmark,USD (2020 prices and exchange rates),Renewables,2018,48.957
13965,Denmark,USD (2020 prices and exchange rates),Renewables,2019,43.797
13966,Denmark,USD (2020 prices and exchange rates),Renewables,2020,49.996
13968,Denmark,USD (2020 prices and exchange rates),Nuclear,1974,0.0
13969,Denmark,USD (2020 prices and exchange rates),Nuclear,1975,23.786
13970,Denmark,USD (2020 prices and exchange rates),Nuclear,1976,24.551
13971,Denmark,USD (2020 prices and exchange rates),Nuclear,1977,30.137
13972,Denmark,USD (2020 prices and exchange rates),Nuclear,1978,32.679
13973,Denmark,USD (2020 prices and exchange rates),Nuclear,1979,33.272
13974,Denmark,USD (2020 prices and exchange rates),Nuclear,1980,15.638
13975,Denmark,USD (2020 prices and exchange rates),Nuclear,1981,0.0
13976,Denmark,USD (2020 prices and exchange rates),Nuclear,1982,0.0
13977,Denmark,USD (2020 prices and exchange rates),Nuclear,1983,0.0
13978,Denmark,USD (2020 prices and exchange rates),Nuclear,1984,0.0
13979,Denmark,USD (2020 prices and exchange rates),Nuclear,1985,0.0
13980,Denmark,USD (2020 prices and exchange rates),Nuclear,1986,7.277
13981,Denmark,USD (2020 prices and exchange rates),Nuclear,1987,6.209
13982,Denmark,USD (2020 prices and exchange rates),Nuclear,1988,0.0
13983,Denmark,USD (2020 prices and exchange rates),Nuclear,1989,5.028
13984,Denmark,USD (2020 prices and exchange rates),Nuclear,1990,8.692
13985,Denmark,USD (2020 prices and exchange rates),Nuclear,1991,3.983
13986,Denmark,USD (2020 prices and exchange rates),Nuclear,1992,4.406
13987,Denmark,USD (2020 prices and exchange rates),Nuclear,1993,3.163
13988,Denmark,USD (2020 prices and exchange rates),Nuclear,1994,1.198
13989,Denmark,USD (2020 prices and exchange rates),Nuclear,1995,0.828
13990,Denmark,USD (2020 prices and exchange rates),Nuclear,1996,0.835
13991,Denmark,USD (2020 prices and exchange rates),Nuclear,1997,0.773
13992,Denmark,USD (2020 prices and exchange rates),Nuclear,1998,7.322
13993,Denmark,USD (2020 prices and exchange rates),Nuclear,1999,7.289
13994,Denmark,USD (2020 prices and exchange rates),Nuclear,2000,7.097
13995,Denmark,USD (2020 prices and exchange rates),Nuclear,2001,5.709
13996,Denmark,USD (2020 prices and exchange rates),Nuclear,2002,4.877
13997,Denmark,USD (2020 prices and exchange rates),Nuclear,2003,4.166
13998,Denmark,USD (2020 prices and exchange rates),Nuclear,2004,3.788
13999,Denmark,USD (2020 prices and exchange rates),Nuclear,2005,2.052
14000,Denmark,USD (2020 prices and exchange rates),Nuclear,2006,2.576
14001,Denmark,USD (2020 prices and exchange rates),Nuclear,2007,2.768
14002,Denmark,USD (2020 prices and exchange rates),Nuclear,2008,0.0
14003,Denmark,USD (2020 prices and exchange rates),Nuclear,2009,0.0
14004,Denmark,USD (2020 prices and exchange rates),Nuclear,2010,3.664
14005,Denmark,USD (2020 prices and exchange rates),Nuclear,2011,1.686
14006,Denmark,USD (2020 prices and exchange rates),Nuclear,2012,6.534
14007,Denmark,USD (2020 prices and exchange rates),Nuclear,2013,3.148
14008,Denmark,USD (2020 prices and exchange rates),Nuclear,2014,3.132
14009,Denmark,USD (2020 prices and exchange rates),Nuclear,2015,3.136
14010,Denmark,USD (2020 prices and exchange rates),Nuclear,2016,3.299
14011,Denmark,USD (2020 prices and exchange rates),Nuclear,2017,3.406
14012,Denmark,USD (2020 prices and exchange rates),Nuclear,2018,0.0
14013,Denmark,USD (2020 prices and exchange rates),Nuclear,2019,0.0
14014,Denmark,USD (2020 prices and exchange rates),Nuclear,2020,0.0
14016,Denmark,USD (2020 prices and exchange rates),Hydrogen and fuel cells,1974,0.0
14017,Denmark,USD (2020 prices and exchange rates),Hydrogen and fuel cells,1975,0.0
14018,Denmark,USD (2020 prices and exchange rates),Hydrogen and fuel cells,1976,0.0
14019,Denmark,USD (2020 prices and exchange rates),Hydrogen and fuel cells,1977,0.0
14020,Denmark,USD (2020 prices and exchange rates),Hydrogen and fuel cells,1978,0.0
14021,Denmark,USD (2020 prices and exchange rates),Hydrogen and fuel cells,1979,0.0
14022,Denmark,USD (2020 prices and exchange rates),Hydrogen and fuel cells,1980,0.0
14023,Denmark,USD (2020 prices and exchange rates),Hydrogen and fuel cells,1981,0.0
14024,Denmark,USD (2020 prices and exchange rates),Hydrogen and fuel cells,1982,0.0
14025,Denmark,USD (2020 prices and exchange rates),Hydrogen and fuel cells,1983,0.0
14026,Denmark,USD (2020 prices and exchange rates),Hydrogen and fuel cells,1984,0.0
14027,Denmark,USD (2020 prices and exchange rates),Hydrogen and fuel cells,1985,0.0
14028,Denmark,USD (2020 prices and exchange rates),Hydrogen and fuel cells,1986,0.0
14029,Denmark,USD (2020 prices and exchange rates),Hydrogen and fuel cells,1987,0.0
14030,Denmark,USD (2020 prices and exchange rates),Hydrogen and fuel cells,1988,0.0
14031,Denmark,USD (2020 prices and exchange rates),Hydrogen and fuel cells,1989,0.0
14032,Denmark,USD (2020 prices and exchange rates),Hydrogen and fuel cells,1990,0.0
14033,Denmark,USD (2020 prices and exchange rates),Hydrogen and fuel cells,1991,0.0
14034,Denmark,USD (2020 prices and exchange rates),Hydrogen and fuel cells,1992,0.0
14035,Denmark,USD (2020 prices and exchange rates),Hydrogen and fuel cells,1993,0.0
14036,Denmark,USD (2020 prices and exchange rates),Hydrogen and fuel cells,1994,0.0
14037,Denmark,USD (2020 prices and exchange rates),Hydrogen and fuel cells,1995,0.0
14038,Denmark,USD (2020 prices and exchange rates),Hydrogen and fuel cells,1996,0.0
14039,Denmark,USD (2020 prices and exchange rates),Hydrogen and fuel cells,1997,0.0
14040,Denmark,USD (2020 prices and exchange rates),Hydrogen and fuel cells,1998,0.0
14041,Denmark,USD (2020 prices and exchange rates),Hydrogen and fuel cells,1999,0.0
14042,Denmark,USD (2020 prices and exchange rates),Hydrogen and fuel cells,2000,0.0
14043,Denmark,USD (2020 prices and exchange rates),Hydrogen and fuel cells,2001,0.0
14044,Denmark,USD (2020 prices and exchange rates),Hydrogen and fuel cells,2002,0.0
14045,Denmark,USD (2020 prices and exchange rates),Hydrogen and fuel cells,2003,0.0
14046,Denmark,USD (2020 prices and exchange rates),Hydrogen and fuel cells,2004,12.57
14047,Denmark,USD (2020 prices and exchange rates),Hydrogen and fuel cells,2005,23.554
14048,Denmark,USD (2020 prices and exchange rates),Hydrogen and fuel cells,2006,27.13
14049,Denmark,USD (2020 prices and exchange rates),Hydrogen and fuel cells,2007,37.274
14050,Denmark,USD (2020 prices and exchange rates),Hydrogen and fuel cells,2008,23.664
14051,Denmark,USD (2020 prices and exchange rates),Hydrogen and fuel cells,2009,20.27
14052,Denmark,USD (2020 prices and exchange rates),Hydrogen and fuel cells,2010,40.098
14053,Denmark,USD (2020 prices and exchange rates),Hydrogen and fuel cells,2011,36.278
14054,Denmark,USD (2020 prices and exchange rates),Hydrogen and fuel cells,2012,30.584
14055,Denmark,USD (2020 prices and exchange rates),Hydrogen and fuel cells,2013,16.173
14056,Denmark,USD (2020 prices and exchange rates),Hydrogen and fuel cells,2014,32.596
14057,Denmark,USD (2020 prices and exchange rates),Hydrogen and fuel cells,2015,17.375
14058,Denmark,USD (2020 prices and exchange rates),Hydrogen and fuel cells,2016,10.204
14059,Denmark,USD (2020 prices and exchange rates),Hydrogen and fuel cells,2017,11.548
14060,Denmark,USD (2020 prices and exchange rates),Hydrogen and fuel cells,2018,11.173
14061,Denmark,USD (2020 prices and exchange rates),Hydrogen and fuel cells,2019,18.848
14062,Denmark,USD (2020 prices and exchange rates),Hydrogen and fuel cells,2020,6.191
14064,Denmark,USD (2020 prices and exchange rates),Other power and storage technologies,1974,0.0
14065,Denmark,USD (2020 prices and exchange rates),Other power and storage technologies,1975,1.206
14066,Denmark,USD (2020 prices and exchange rates),Other power and storage technologies,1976,1.228
14067,Denmark,USD (2020 prices and exchange rates),Other power and storage technologies,1977,3.036
14068,Denmark,USD (2020 prices and exchange rates),Other power and storage technologies,1978,4.188
14069,Denmark,USD (2020 prices and exchange rates),Other power and storage technologies,1979,3.091
14070,Denmark,USD (2020 prices and exchange rates),Other power and storage technologies,1980,5.404
14071,Denmark,USD (2020 prices and exchange rates),Other power and storage technologies,1981,2.607
14072,Denmark,USD (2020 prices and exchange rates),Other power and storage technologies,1982,2.656
14073,Denmark,USD (2020 prices and exchange rates),Other power and storage technologies,1983,2.471
14074,Denmark,USD (2020 prices and exchange rates),Other power and storage technologies,1984,3.389
14075,Denmark,USD (2020 prices and exchange rates),Other power and storage technologies,1985,2.205
14076,Denmark,USD (2020 prices and exchange rates),Other power and storage technologies,1986,3.114
14077,Denmark,USD (2020 prices and exchange rates),Other power and storage technologies,1987,2.289
14078,Denmark,USD (2020 prices and exchange rates),Other power and storage technologies,1988,0.0
14079,Denmark,USD (2020 prices and exchange rates),Other power and storage technologies,1989,4.688
14080,Denmark,USD (2020 prices and exchange rates),Other power and storage technologies,1990,7.67
14081,Denmark,USD (2020 prices and exchange rates),Other power and storage technologies,1991,6.223
14082,Denmark,USD (2020 prices and exchange rates),Other power and storage technologies,1992,7.343
14083,Denmark,USD (2020 prices and exchange rates),Other power and storage technologies,1993,8.515
14084,Denmark,USD (2020 prices and exchange rates),Other power and storage technologies,1994,6.231
14085,Denmark,USD (2020 prices and exchange rates),Other power and storage technologies,1995,5.983
14086,Denmark,USD (2020 prices and exchange rates),Other power and storage technologies,1996,6.497
14087,Denmark,USD (2020 prices and exchange rates),Other power and storage technologies,1997,6.505
14088,Denmark,USD (2020 prices and exchange rates),Other power and storage technologies,1998,6.67
14089,Denmark,USD (2020 prices and exchange rates),Other power and storage technologies,1999,6.119
14090,Denmark,USD (2020 prices and exchange rates),Other power and storage technologies,2000,5.553
14091,Denmark,USD (2020 prices and exchange rates),Other power and storage technologies,2001,6.022
14092,Denmark,USD (2020 prices and exchange rates),Other power and storage technologies,2002,5.282
14093,Denmark,USD (2020 prices and exchange rates),Other power and storage technologies,2003,5.675
14094,Denmark,USD (2020 prices and exchange rates),Other power and storage technologies,2004,3.926
14095,Denmark,USD (2020 prices and exchange rates),Other power and storage technologies,2005,0.8
14096,Denmark,USD (2020 prices and exchange rates),Other power and storage technologies,2006,6.02
14097,Denmark,USD (2020 prices and exchange rates),Other power and storage technologies,2007,7.351
14098,Denmark,USD (2020 prices and exchange rates),Other power and storage technologies,2008,7.288
14099,Denmark,USD (2020 prices and exchange rates),Other power and storage technologies,2009,23.322
14100,Denmark,USD (2020 prices and exchange rates),Other power and storage technologies,2010,25.197
14101,Denmark,USD (2020 prices and exchange rates),Other power and storage technologies,2011,35.161
14102,Denmark,USD (2020 prices and exchange rates),Other power and storage technologies,2012,22.733
14103,Denmark,USD (2020 prices and exchange rates),Other power and storage technologies,2013,18.101
14104,Denmark,USD (2020 prices and exchange rates),Other power and storage technologies,2014,18.723
14105,Denmark,USD (2020 prices and exchange rates),Other power and storage technologies,2015,26.292
14106,Denmark,USD (2020 prices and exchange rates),Other power and storage technologies,2016,20.517
14107,Denmark,USD (2020 prices and exchange rates),Other power and storage technologies,2017,21.431
14108,Denmark,USD (2020 prices and exchange rates),Other power and storage technologies,2018,20.852
14109,Denmark,USD (2020 prices and exchange rates),Other power and storage technologies,2019,9.867
14110,Denmark,USD (2020 prices and exchange rates),Other power and storage technologies,2020,19.691
14112,Denmark,USD (2020 prices and exchange rates),Other cross-cutting technologies/research,1974,0.0
14113,Denmark,USD (2020 prices and exchange rates),Other cross-cutting technologies/research,1975,3.953
14114,Denmark,USD (2020 prices and exchange rates),Other cross-cutting technologies/research,1976,4.358
14115,Denmark,USD (2020 prices and exchange rates),Other cross-cutting technologies/research,1977,7.085
